# gbpCode colour map
#    type      = linear
#    hue       = 060 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 077
 68 0.0000 0.2478 0.0607
 69 0.0000 0.2511 0.0717
 70 0.0000 0.2544 0.0824
 71 0.0000 0.2576 0.0928
 72 0.0000 0.2609 0.1031
 73 0.0000 0.2641 0.1133
 74 0.0000 0.2674 0.1235
 75 0.0000 0.2706 0.1336
 76 0.0000 0.2738 0.1436
 77 0.0000 0.2770 0.1536
 78 0.0000 0.2802 0.1637
 79 0.0000 0.2834 0.1737
 80 0.0000 0.2866 0.1838
 81 0.0000 0.2897 0.1938
 82 0.0000 0.2929 0.2039
 83 0.0000 0.2960 0.2140
 84 0.0000 0.2991 0.2241
 85 0.0000 0.3022 0.2343
 86 0.0000 0.3053 0.2444
 87 0.0000 0.3084 0.2546
 88 0.0000 0.3115 0.2648
 89 0.0000 0.3145 0.2749
 90 0.0000 0.3175 0.2851
 91 0.0000 0.3205 0.2954
 92 0.0000 0.3235 0.3056
 93 0.0000 0.3265 0.3158
 94 0.0000 0.3294 0.3260
 95 0.0000 0.3323 0.3361
 96 0.0000 0.3352 0.3463
 97 0.0000 0.3381 0.3565
 98 0.0000 0.3410 0.3666
 99 0.0000 0.3438 0.3767
100 0.0000 0.3466 0.3868
101 0.0000 0.3493 0.3968
102 0.0000 0.3521 0.4068
103 0.0000 0.3548 0.4168
104 0.0000 0.3575 0.4267
105 0.0000 0.3601 0.4365
106 0.0000 0.3627 0.4463
107 0.0000 0.3653 0.4561
108 0.0000 0.3679 0.4657
109 0.0000 0.3704 0.4753
110 0.0000 0.3729 0.4848
111 0.0000 0.3753 0.4942
112 0.0000 0.3777 0.5036
113 0.0000 0.3801 0.5128
114 0.0000 0.3824 0.5219
115 0.0000 0.3846 0.5310
116 0.0000 0.3869 0.5399
117 0.0000 0.3891 0.5487
118 0.0000 0.3912 0.5574
119 0.0000 0.3933 0.5660
120 0.0000 0.3953 0.5745
121 0.0000 0.3973 0.5828
122 0.0000 0.3993 0.5910
123 0.0000 0.4012 0.5991
124 0.0000 0.4030 0.6070
125 0.0000 0.4048 0.6148
126 0.0000 0.4066 0.6224
127 0.0000 0.4083 0.6299
128 0.0000 0.4099 0.6372
129 0.0000 0.4115 0.6443
130 0.0000 0.4130 0.6513
131 0.0000 0.4145 0.6582
132 0.0000 0.4159 0.6648
133 0.0000 0.4173 0.6713
134 0.0000 0.4186 0.6777
135 0.0000 0.4198 0.6838
136 0.0000 0.4210 0.6898
137 0.0000 0.4221 0.6955
138 0.0000 0.4232 0.7011
139 0.0000 0.4242 0.7065
140 0.0000 0.4251 0.7118
141 0.0000 0.4260 0.7168
142 0.0000 0.4268 0.7216
143 0.0000 0.4276 0.7263
144 0.0000 0.4283 0.7307
145 0.0000 0.4290 0.7350
146 0.0000 0.4296 0.7390
147 0.0443 0.4301 0.7429
148 0.1025 0.4306 0.7465
149 0.1414 0.4310 0.7500
150 0.1729 0.4314 0.7532
151 0.2003 0.4317 0.7563
152 0.2249 0.4319 0.7592
153 0.2476 0.4321 0.7618
154 0.2689 0.4323 0.7642
155 0.2890 0.4324 0.7665
156 0.3082 0.4325 0.7685
157 0.3266 0.4325 0.7704
158 0.3443 0.4325 0.7720
159 0.3615 0.4324 0.7735
160 0.3782 0.4323 0.7747
161 0.3945 0.4321 0.7757
162 0.4103 0.4319 0.7766
163 0.4258 0.4317 0.7772
164 0.4410 0.4314 0.7777
165 0.4558 0.4311 0.7780
166 0.4704 0.4308 0.7780
167 0.4847 0.4305 0.7779
168 0.4988 0.4301 0.7776
169 0.5126 0.4298 0.7771
170 0.5262 0.4294 0.7765
171 0.5396 0.4290 0.7756
172 0.5527 0.4286 0.7746
173 0.5656 0.4282 0.7734
174 0.5784 0.4278 0.7720
175 0.5909 0.4274 0.7704
176 0.6033 0.4270 0.7687
177 0.6154 0.4266 0.7668
178 0.6273 0.4262 0.7648
179 0.6391 0.4259 0.7626
180 0.6507 0.4256 0.7602
181 0.6621 0.4253 0.7577
182 0.6733 0.4251 0.7551
183 0.6843 0.4249 0.7523
184 0.6951 0.4247 0.7493
185 0.7058 0.4246 0.7462
186 0.7162 0.4245 0.7430
187 0.7265 0.4246 0.7397
188 0.7366 0.4246 0.7362
189 0.7465 0.4248 0.7326
190 0.7562 0.4250 0.7289
191 0.7658 0.4253 0.7251
192 0.7751 0.4257 0.7211
193 0.7843 0.4261 0.7171
194 0.7932 0.4267 0.7129
195 0.8020 0.4274 0.7087
196 0.8106 0.4281 0.7043
197 0.8190 0.4290 0.6999
198 0.8273 0.4300 0.6954
199 0.8353 0.4311 0.6908
200 0.8431 0.4323 0.6861
201 0.8508 0.4336 0.6814
202 0.8582 0.4351 0.6766
203 0.8655 0.4367 0.6717
204 0.8726 0.4384 0.6668
205 0.8794 0.4402 0.6618
206 0.8861 0.4422 0.6567
207 0.8926 0.4443 0.6516
208 0.8989 0.4466 0.6465
209 0.9050 0.4490 0.6413
210 0.9109 0.4515 0.6361
211 0.9166 0.4541 0.6309
212 0.9222 0.4569 0.6256
213 0.9275 0.4599 0.6204
214 0.9326 0.4629 0.6151
215 0.9376 0.4662 0.6098
216 0.9423 0.4695 0.6045
217 0.9468 0.4730 0.5992
218 0.9512 0.4766 0.5939
219 0.9554 0.4803 0.5885
220 0.9593 0.4842 0.5833
221 0.9631 0.4882 0.5780
222 0.9667 0.4923 0.5727
223 0.9701 0.4966 0.5675
224 0.9733 0.5009 0.5623
225 0.9763 0.5054 0.5571
226 0.9791 0.5100 0.5519
227 0.9818 0.5147 0.5468
228 0.9842 0.5195 0.5418
229 0.9865 0.5244 0.5367
230 0.9886 0.5294 0.5318
231 0.9904 0.5346 0.5269
232 0.9922 0.5398 0.5220
233 0.9937 0.5451 0.5172
234 0.9950 0.5504 0.5125
235 0.9962 0.5559 0.5079
236 0.9972 0.5614 0.5033
237 0.9980 0.5671 0.4988
238 0.9986 0.5727 0.4944
239 0.9991 0.5785 0.4901
240 0.9994 0.5843 0.4859
241 0.9995 0.5902 0.4818
242 0.9994 0.5961 0.4778
243 0.9992 0.6021 0.4739
244 0.9988 0.6082 0.4701
245 0.9983 0.6143 0.4665
246 0.9976 0.6204 0.4629
247 0.9967 0.6266 0.4595
248 0.9957 0.6328 0.4562
249 0.9945 0.6391 0.4531
250 0.9931 0.6453 0.4501
251 0.9916 0.6517 0.4473
252 0.9900 0.6580 0.4446
253 0.9882 0.6644 0.4420
254 0.9862 0.6707 0.4397
255 0.9841 0.6772 0.4375
