# gbpCode colour map
#    type      = iso
#    hue       = 030 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 071 to 071
108 0.8768 0.6305 0.3493
109 0.8752 0.6313 0.3483
110 0.8736 0.6321 0.3473
111 0.8720 0.6329 0.3463
112 0.8704 0.6337 0.3453
113 0.8688 0.6345 0.3443
114 0.8672 0.6353 0.3433
115 0.8655 0.6361 0.3424
116 0.8639 0.6369 0.3414
117 0.8622 0.6377 0.3405
118 0.8606 0.6385 0.3396
119 0.8589 0.6393 0.3387
120 0.8572 0.6401 0.3378
121 0.8555 0.6409 0.3369
122 0.8539 0.6417 0.3360
123 0.8522 0.6425 0.3352
124 0.8505 0.6433 0.3344
125 0.8488 0.6441 0.3335
126 0.8470 0.6449 0.3327
127 0.8453 0.6457 0.3319
128 0.8436 0.6465 0.3311
129 0.8419 0.6472 0.3304
130 0.8401 0.6480 0.3296
131 0.8384 0.6488 0.3289
132 0.8366 0.6496 0.3281
133 0.8349 0.6504 0.3274
134 0.8331 0.6512 0.3267
135 0.8313 0.6519 0.3260
136 0.8296 0.6527 0.3254
137 0.8278 0.6535 0.3247
138 0.8260 0.6543 0.3241
139 0.8242 0.6551 0.3234
140 0.8224 0.6558 0.3228
141 0.8206 0.6566 0.3222
142 0.8188 0.6574 0.3216
143 0.8169 0.6581 0.3211
144 0.8151 0.6589 0.3205
145 0.8133 0.6597 0.3200
146 0.8114 0.6604 0.3195
147 0.8096 0.6612 0.3189
148 0.8077 0.6620 0.3185
149 0.8059 0.6627 0.3180
150 0.8040 0.6635 0.3175
151 0.8022 0.6642 0.3171
152 0.8003 0.6650 0.3166
153 0.7984 0.6658 0.3162
154 0.7965 0.6665 0.3158
155 0.7946 0.6673 0.3154
156 0.7927 0.6680 0.3150
157 0.7908 0.6688 0.3147
158 0.7889 0.6695 0.3144
159 0.7870 0.6703 0.3140
160 0.7851 0.6710 0.3137
161 0.7832 0.6717 0.3134
162 0.7812 0.6725 0.3132
163 0.7793 0.6732 0.3129
164 0.7774 0.6739 0.3126
165 0.7754 0.6747 0.3124
166 0.7735 0.6754 0.3122
167 0.7715 0.6761 0.3120
168 0.7695 0.6769 0.3118
169 0.7676 0.6776 0.3117
170 0.7656 0.6783 0.3115
171 0.7636 0.6790 0.3114
172 0.7616 0.6798 0.3113
173 0.7596 0.6805 0.3112
174 0.7577 0.6812 0.3111
175 0.7557 0.6819 0.3110
176 0.7537 0.6826 0.3110
177 0.7516 0.6833 0.3109
178 0.7496 0.6840 0.3109
179 0.7476 0.6847 0.3109
180 0.7456 0.6854 0.3109
181 0.7436 0.6861 0.3110
182 0.7415 0.6868 0.3110
183 0.7395 0.6875 0.3111
184 0.7374 0.6882 0.3112
185 0.7354 0.6889 0.3113
186 0.7333 0.6896 0.3114
187 0.7313 0.6903 0.3115
188 0.7292 0.6910 0.3116
189 0.7271 0.6917 0.3118
190 0.7251 0.6923 0.3120
191 0.7230 0.6930 0.3122
192 0.7209 0.6937 0.3124
193 0.7188 0.6944 0.3126
194 0.7167 0.6950 0.3129
195 0.7146 0.6957 0.3131
196 0.7125 0.6964 0.3134
197 0.7104 0.6970 0.3137
198 0.7083 0.6977 0.3140
199 0.7062 0.6983 0.3143
200 0.7041 0.6990 0.3147
201 0.7019 0.6996 0.3151
202 0.6998 0.7003 0.3154
203 0.6977 0.7009 0.3158
204 0.6955 0.7016 0.3162
205 0.6934 0.7022 0.3167
206 0.6912 0.7029 0.3171
207 0.6891 0.7035 0.3176
208 0.6869 0.7041 0.3180
209 0.6848 0.7048 0.3185
210 0.6826 0.7054 0.3190
211 0.6804 0.7060 0.3196
212 0.6783 0.7067 0.3201
213 0.6761 0.7073 0.3206
214 0.6739 0.7079 0.3212
215 0.6717 0.7085 0.3218
216 0.6695 0.7091 0.3224
217 0.6673 0.7097 0.3230
218 0.6651 0.7104 0.3237
219 0.6629 0.7110 0.3243
220 0.6607 0.7116 0.3250
221 0.6585 0.7122 0.3256
222 0.6563 0.7128 0.3263
223 0.6540 0.7134 0.3270
224 0.6518 0.7140 0.3278
225 0.6496 0.7145 0.3285
226 0.6473 0.7151 0.3293
227 0.6451 0.7157 0.3300
228 0.6428 0.7163 0.3308
229 0.6406 0.7169 0.3316
230 0.6383 0.7175 0.3324
231 0.6361 0.7180 0.3333
232 0.6338 0.7186 0.3341
233 0.6315 0.7192 0.3350
234 0.6293 0.7197 0.3359
235 0.6270 0.7203 0.3367
236 0.6247 0.7209 0.3376
237 0.6224 0.7214 0.3386
238 0.6201 0.7220 0.3395
239 0.6178 0.7225 0.3404
240 0.6155 0.7231 0.3414
241 0.6132 0.7236 0.3424
242 0.6109 0.7242 0.3434
243 0.6086 0.7247 0.3444
244 0.6063 0.7253 0.3454
245 0.6040 0.7258 0.3464
246 0.6016 0.7263 0.3475
247 0.5993 0.7269 0.3485
248 0.5970 0.7274 0.3496
249 0.5946 0.7279 0.3507
250 0.5923 0.7284 0.3518
251 0.5899 0.7290 0.3529
252 0.5876 0.7295 0.3540
253 0.5852 0.7300 0.3551
254 0.5828 0.7305 0.3563
255 0.5805 0.7310 0.3575
