# gbpCode colour map
#    type      = linear
#    hue       = 150 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 071
135 0.6216 0.1710 0.3198
136 0.6244 0.1737 0.3280
137 0.6270 0.1767 0.3362
138 0.6296 0.1797 0.3444
139 0.6321 0.1828 0.3527
140 0.6344 0.1860 0.3610
141 0.6367 0.1894 0.3693
142 0.6388 0.1928 0.3777
143 0.6409 0.1963 0.3861
144 0.6428 0.2000 0.3944
145 0.6446 0.2037 0.4028
146 0.6463 0.2075 0.4113
147 0.6479 0.2114 0.4197
148 0.6494 0.2153 0.4281
149 0.6507 0.2194 0.4366
150 0.6520 0.2235 0.4450
151 0.6531 0.2277 0.4535
152 0.6541 0.2320 0.4619
153 0.6550 0.2363 0.4704
154 0.6557 0.2407 0.4788
155 0.6564 0.2452 0.4873
156 0.6569 0.2497 0.4957
157 0.6573 0.2543 0.5042
158 0.6576 0.2589 0.5126
159 0.6578 0.2636 0.5210
160 0.6578 0.2683 0.5294
161 0.6578 0.2731 0.5378
162 0.6576 0.2779 0.5462
163 0.6573 0.2827 0.5545
164 0.6568 0.2876 0.5628
165 0.6563 0.2926 0.5711
166 0.6556 0.2975 0.5794
167 0.6548 0.3025 0.5876
168 0.6538 0.3075 0.5958
169 0.6528 0.3126 0.6040
170 0.6516 0.3177 0.6121
171 0.6503 0.3228 0.6202
172 0.6489 0.3279 0.6283
173 0.6473 0.3331 0.6363
174 0.6456 0.3383 0.6442
175 0.6438 0.3435 0.6522
176 0.6419 0.3487 0.6600
177 0.6399 0.3539 0.6678
178 0.6377 0.3592 0.6756
179 0.6354 0.3644 0.6833
180 0.6330 0.3697 0.6910
181 0.6304 0.3750 0.6985
182 0.6278 0.3803 0.7061
183 0.6250 0.3856 0.7135
184 0.6220 0.3909 0.7209
185 0.6190 0.3962 0.7282
186 0.6158 0.4015 0.7355
187 0.6125 0.4068 0.7427
188 0.6091 0.4122 0.7498
189 0.6056 0.4175 0.7568
190 0.6019 0.4228 0.7638
191 0.5981 0.4281 0.7707
192 0.5942 0.4335 0.7775
193 0.5902 0.4388 0.7842
194 0.5860 0.4441 0.7908
195 0.5818 0.4495 0.7973
196 0.5774 0.4548 0.8038
197 0.5728 0.4601 0.8102
198 0.5682 0.4654 0.8164
199 0.5634 0.4707 0.8226
200 0.5585 0.4760 0.8287
201 0.5535 0.4813 0.8347
202 0.5484 0.4866 0.8406
203 0.5431 0.4919 0.8464
204 0.5377 0.4971 0.8521
205 0.5322 0.5024 0.8577
206 0.5266 0.5076 0.8632
207 0.5208 0.5129 0.8685
208 0.5149 0.5181 0.8738
209 0.5089 0.5233 0.8790
210 0.5028 0.5285 0.8841
211 0.4965 0.5337 0.8890
212 0.4902 0.5388 0.8939
213 0.4836 0.5440 0.8986
214 0.4770 0.5492 0.9032
215 0.4702 0.5543 0.9078
216 0.4633 0.5594 0.9122
217 0.4563 0.5645 0.9165
218 0.4491 0.5696 0.9206
219 0.4418 0.5747 0.9247
220 0.4343 0.5797 0.9286
221 0.4267 0.5847 0.9325
222 0.4190 0.5898 0.9362
223 0.4111 0.5948 0.9398
224 0.4031 0.5998 0.9432
225 0.3949 0.6047 0.9466
226 0.3865 0.6097 0.9498
227 0.3780 0.6146 0.9529
228 0.3693 0.6195 0.9559
229 0.3604 0.6244 0.9588
230 0.3514 0.6293 0.9616
231 0.3421 0.6342 0.9642
232 0.3327 0.6390 0.9667
233 0.3230 0.6438 0.9691
234 0.3131 0.6486 0.9714
235 0.3029 0.6534 0.9735
236 0.2925 0.6581 0.9755
237 0.2817 0.6629 0.9775
238 0.2707 0.6676 0.9792
239 0.2593 0.6723 0.9809
240 0.2475 0.6770 0.9825
241 0.2353 0.6816 0.9839
242 0.2225 0.6863 0.9852
243 0.2092 0.6909 0.9864
244 0.1952 0.6955 0.9875
245 0.1804 0.7001 0.9884
246 0.1645 0.7046 0.9893
247 0.1473 0.7092 0.9900
248 0.1283 0.7137 0.9906
249 0.1067 0.7182 0.9911
250 0.0810 0.7226 0.9915
251 0.0469 0.7271 0.9918
252 0.0016 0.7315 0.9919
253 0.0000 0.7359 0.9920
254 0.0000 0.7403 0.9919
255 0.0000 0.7447 0.9917
