# gbpCode colour map
#    type      = linear
#    hue       = 240 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 091
189 0.7819 0.6235 0.2892
190 0.7805 0.6295 0.2911
191 0.7791 0.6355 0.2931
192 0.7776 0.6416 0.2953
193 0.7761 0.6476 0.2977
194 0.7745 0.6536 0.3001
195 0.7729 0.6596 0.3028
196 0.7711 0.6656 0.3056
197 0.7693 0.6716 0.3085
198 0.7675 0.6775 0.3116
199 0.7656 0.6835 0.3148
200 0.7636 0.6894 0.3182
201 0.7616 0.6954 0.3218
202 0.7595 0.7013 0.3255
203 0.7574 0.7072 0.3293
204 0.7552 0.7131 0.3333
205 0.7529 0.7190 0.3375
206 0.7506 0.7249 0.3418
207 0.7482 0.7308 0.3462
208 0.7458 0.7367 0.3508
209 0.7433 0.7425 0.3556
210 0.7408 0.7484 0.3605
211 0.7382 0.7542 0.3655
212 0.7356 0.7600 0.3707
213 0.7329 0.7658 0.3760
214 0.7302 0.7716 0.3815
215 0.7274 0.7773 0.3871
216 0.7245 0.7831 0.3928
217 0.7217 0.7888 0.3987
218 0.7187 0.7945 0.4047
219 0.7157 0.8002 0.4109
220 0.7127 0.8059 0.4172
221 0.7096 0.8116 0.4236
222 0.7065 0.8173 0.4301
223 0.7033 0.8229 0.4368
224 0.7001 0.8286 0.4436
225 0.6969 0.8342 0.4506
226 0.6936 0.8398 0.4576
227 0.6902 0.8454 0.4648
228 0.6869 0.8509 0.4721
229 0.6834 0.8565 0.4795
230 0.6800 0.8620 0.4870
231 0.6765 0.8675 0.4947
232 0.6729 0.8730 0.5025
233 0.6694 0.8785 0.5103
234 0.6657 0.8840 0.5183
235 0.6621 0.8894 0.5264
236 0.6584 0.8948 0.5346
237 0.6547 0.9002 0.5430
238 0.6510 0.9056 0.5514
239 0.6472 0.9110 0.5599
240 0.6434 0.9164 0.5685
241 0.6395 0.9217 0.5773
242 0.6357 0.9270 0.5861
243 0.6318 0.9323 0.5950
244 0.6279 0.9376 0.6040
245 0.6240 0.9429 0.6131
246 0.6200 0.9481 0.6223
247 0.6160 0.9533 0.6316
248 0.6120 0.9585 0.6410
249 0.6080 0.9637 0.6505
250 0.6040 0.9689 0.6600
251 0.6000 0.9740 0.6697
252 0.5960 0.9791 0.6794
253 0.5919 0.9842 0.6892
254 0.5879 0.9893 0.6991
255 0.5838 0.9944 0.7090
