# gbpCode colour map
#    type      = linear
#    hue       = 210 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 071
171 0.7234 0.3064 0.2963
172 0.7282 0.3074 0.3044
173 0.7329 0.3085 0.3125
174 0.7375 0.3096 0.3206
175 0.7420 0.3108 0.3287
176 0.7465 0.3121 0.3370
177 0.7508 0.3134 0.3452
178 0.7550 0.3149 0.3535
179 0.7592 0.3164 0.3619
180 0.7632 0.3180 0.3702
181 0.7672 0.3196 0.3787
182 0.7710 0.3214 0.3871
183 0.7748 0.3232 0.3956
184 0.7784 0.3251 0.4042
185 0.7820 0.3271 0.4127
186 0.7854 0.3292 0.4214
187 0.7888 0.3314 0.4300
188 0.7920 0.3337 0.4387
189 0.7951 0.3360 0.4474
190 0.7981 0.3384 0.4561
191 0.8010 0.3410 0.4649
192 0.8038 0.3436 0.4737
193 0.8065 0.3463 0.4825
194 0.8091 0.3491 0.4914
195 0.8115 0.3519 0.5002
196 0.8139 0.3549 0.5091
197 0.8161 0.3579 0.5180
198 0.8182 0.3610 0.5270
199 0.8202 0.3642 0.5359
200 0.8221 0.3675 0.5449
201 0.8239 0.3709 0.5538
202 0.8255 0.3743 0.5628
203 0.8270 0.3778 0.5718
204 0.8284 0.3814 0.5808
205 0.8297 0.3851 0.5898
206 0.8309 0.3889 0.5987
207 0.8319 0.3927 0.6077
208 0.8329 0.3966 0.6167
209 0.8337 0.4005 0.6257
210 0.8343 0.4046 0.6347
211 0.8349 0.4087 0.6437
212 0.8353 0.4128 0.6526
213 0.8356 0.4170 0.6616
214 0.8358 0.4213 0.6705
215 0.8359 0.4257 0.6794
216 0.8358 0.4301 0.6883
217 0.8356 0.4345 0.6972
218 0.8353 0.4390 0.7060
219 0.8349 0.4436 0.7148
220 0.8343 0.4482 0.7236
221 0.8337 0.4529 0.7324
222 0.8329 0.4576 0.7411
223 0.8319 0.4623 0.7498
224 0.8309 0.4671 0.7585
225 0.8297 0.4720 0.7671
226 0.8284 0.4768 0.7757
227 0.8269 0.4818 0.7842
228 0.8254 0.4867 0.7927
229 0.8237 0.4917 0.8011
230 0.8219 0.4967 0.8095
231 0.8200 0.5018 0.8178
232 0.8179 0.5069 0.8261
233 0.8158 0.5120 0.8343
234 0.8135 0.5172 0.8425
235 0.8111 0.5223 0.8506
236 0.8085 0.5275 0.8586
237 0.8059 0.5327 0.8666
238 0.8031 0.5380 0.8745
239 0.8002 0.5433 0.8824
240 0.7972 0.5485 0.8901
241 0.7941 0.5538 0.8978
242 0.7908 0.5592 0.9055
243 0.7875 0.5645 0.9130
244 0.7840 0.5698 0.9205
245 0.7804 0.5752 0.9279
246 0.7766 0.5806 0.9352
247 0.7728 0.5859 0.9424
248 0.7689 0.5913 0.9495
249 0.7648 0.5967 0.9566
250 0.7606 0.6021 0.9635
251 0.7564 0.6076 0.9704
252 0.7520 0.6130 0.9772
253 0.7475 0.6184 0.9839
254 0.7429 0.6238 0.9904
255 0.7381 0.6292 0.9969
