# gbpCode colour map
#    type      = linear
#    hue       = 030 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 083
225 0.4119 0.7883 0.5006
226 0.3980 0.7937 0.5155
227 0.3838 0.7990 0.5307
228 0.3691 0.8042 0.5461
229 0.3541 0.8093 0.5617
230 0.3386 0.8143 0.5776
231 0.3227 0.8192 0.5936
232 0.3061 0.8241 0.6098
233 0.2890 0.8288 0.6262
234 0.2712 0.8335 0.6428
235 0.2526 0.8380 0.6594
236 0.2330 0.8425 0.6762
237 0.2122 0.8469 0.6931
238 0.1900 0.8512 0.7101
239 0.1658 0.8554 0.7272
240 0.1389 0.8595 0.7443
241 0.1077 0.8635 0.7614
242 0.0679 0.8674 0.7786
243 0.0084 0.8712 0.7958
244 0.0000 0.8749 0.8129
245 0.0000 0.8785 0.8300
246 0.0000 0.8820 0.8471
247 0.0000 0.8854 0.8641
248 0.0000 0.8886 0.8810
249 0.0000 0.8918 0.8978
250 0.0000 0.8949 0.9145
251 0.0000 0.8979 0.9311
252 0.0000 0.9008 0.9475
253 0.0000 0.9035 0.9638
254 0.0000 0.9062 0.9798
255 0.0000 0.9087 0.9956
