# gbpCode colour map
#    type      = linear
#    hue       = 300 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 085
242 0.8643 0.7903 0.4127
243 0.8555 0.7983 0.4164
244 0.8465 0.8062 0.4206
245 0.8373 0.8141 0.4254
246 0.8279 0.8219 0.4308
247 0.8183 0.8296 0.4368
248 0.8085 0.8372 0.4434
249 0.7986 0.8448 0.4505
250 0.7885 0.8523 0.4581
251 0.7782 0.8597 0.4663
252 0.7678 0.8670 0.4750
253 0.7572 0.8742 0.4843
254 0.7465 0.8814 0.4940
255 0.7356 0.8884 0.5042
