# gbpCode colour map
#    type      = linear
#    hue       = 000 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 090
150 0.6568 0.4046 0.7317
151 0.6720 0.4033 0.7263
152 0.6867 0.4020 0.7206
153 0.7009 0.4009 0.7146
154 0.7148 0.4000 0.7083
155 0.7282 0.3991 0.7018
156 0.7412 0.3985 0.6950
157 0.7538 0.3981 0.6879
158 0.7659 0.3978 0.6807
159 0.7777 0.3978 0.6732
160 0.7889 0.3980 0.6656
161 0.7998 0.3985 0.6577
162 0.8102 0.3992 0.6497
163 0.8202 0.4002 0.6416
164 0.8297 0.4015 0.6333
165 0.8388 0.4031 0.6249
166 0.8475 0.4050 0.6164
167 0.8557 0.4072 0.6078
168 0.8635 0.4097 0.5991
169 0.8709 0.4126 0.5903
170 0.8778 0.4157 0.5815
171 0.8843 0.4192 0.5727
172 0.8904 0.4230 0.5638
173 0.8960 0.4271 0.5550
174 0.9012 0.4315 0.5461
175 0.9059 0.4362 0.5373
176 0.9102 0.4413 0.5285
177 0.9141 0.4465 0.5198
178 0.9176 0.4521 0.5111
179 0.9207 0.4579 0.5025
180 0.9233 0.4640 0.4939
181 0.9255 0.4703 0.4855
182 0.9274 0.4769 0.4772
183 0.9288 0.4836 0.4690
184 0.9298 0.4906 0.4609
185 0.9304 0.4978 0.4531
186 0.9306 0.5051 0.4453
187 0.9305 0.5126 0.4378
188 0.9299 0.5202 0.4304
189 0.9290 0.5280 0.4233
190 0.9277 0.5359 0.4164
191 0.9261 0.5439 0.4097
192 0.9241 0.5520 0.4032
193 0.9217 0.5602 0.3971
194 0.9190 0.5685 0.3912
195 0.9159 0.5768 0.3856
196 0.9126 0.5852 0.3804
197 0.9089 0.5937 0.3754
198 0.9048 0.6021 0.3709
199 0.9005 0.6106 0.3667
200 0.8958 0.6192 0.3629
201 0.8909 0.6277 0.3595
202 0.8857 0.6363 0.3565
203 0.8801 0.6448 0.3540
204 0.8743 0.6533 0.3520
205 0.8683 0.6618 0.3504
206 0.8619 0.6703 0.3493
207 0.8553 0.6788 0.3488
208 0.8485 0.6872 0.3488
209 0.8414 0.6956 0.3493
210 0.8340 0.7039 0.3504
211 0.8264 0.7122 0.3521
212 0.8186 0.7205 0.3543
213 0.8106 0.7287 0.3572
214 0.8024 0.7368 0.3606
215 0.7939 0.7448 0.3646
216 0.7853 0.7528 0.3692
217 0.7764 0.7608 0.3743
218 0.7674 0.7686 0.3801
219 0.7581 0.7764 0.3864
220 0.7487 0.7841 0.3933
221 0.7391 0.7918 0.4008
222 0.7293 0.7993 0.4088
223 0.7194 0.8068 0.4173
224 0.7092 0.8142 0.4264
225 0.6990 0.8215 0.4359
226 0.6885 0.8287 0.4460
227 0.6779 0.8358 0.4566
228 0.6671 0.8428 0.4676
229 0.6562 0.8498 0.4791
230 0.6451 0.8567 0.4910
231 0.6339 0.8634 0.5034
232 0.6225 0.8701 0.5161
233 0.6110 0.8767 0.5293
234 0.5993 0.8832 0.5428
235 0.5875 0.8896 0.5567
236 0.5756 0.8959 0.5710
237 0.5635 0.9022 0.5856
238 0.5513 0.9083 0.6005
239 0.5390 0.9143 0.6157
240 0.5266 0.9203 0.6312
241 0.5140 0.9261 0.6470
242 0.5013 0.9319 0.6631
243 0.4886 0.9375 0.6794
244 0.4757 0.9431 0.6959
245 0.4628 0.9485 0.7126
246 0.4498 0.9539 0.7295
247 0.4368 0.9591 0.7466
248 0.4237 0.9643 0.7639
249 0.4107 0.9694 0.7813
250 0.3978 0.9743 0.7989
251 0.3849 0.9792 0.8166
252 0.3722 0.9839 0.8343
253 0.3597 0.9886 0.8522
254 0.3475 0.9931 0.8701
255 0.3358 0.9976 0.8880
